"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election"
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"הליכוד ישראל ביתנו",35,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"העבודה",17,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"הבית היהודי",14,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"שס",12,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"יש עתיד",11,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"התנועה",7,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"יהדות התורה",6,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"מרצ",5,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"בלד",4,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"רעמ תעל",4,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"חדש",3,2013
2013-01-07,"ערוץ 10","קמיל פוקס","מדגם טלפון+פלאפון",755,"קדימה",2,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"הליכוד ישראל ביתנו",36,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"העבודה",18,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"הבית היהודי",13,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"שס",11,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"התנועה",9,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"יש עתיד",9,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"יהדות התורה",5,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"חדש",4,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"מרצ",4,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"רעמ תעל",4,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"בלד",3,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"קדימה",2,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"עוצמה לישראל",1,2013
2013-01-04,"מעריב","מאגר מוחות","מדגם",569,"רשימות שוליים",1,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"הליכוד ישראל ביתנו",34,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"העבודה",17,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"הבית היהודי",14,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"שס",11,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"התנועה",10,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"יש עתיד",10,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"יהדות התורה",6,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"בלד",4,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"חדש",4,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"מרצ",4,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"רעמ תעל",4,2013
2013-01-04,"סופהשבוע","פאנלס פוליטיקס","פאנל",603,"עוצמה לישראל",2,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"הליכוד ישראל ביתנו",34,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"העבודה",16,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"הבית היהודי",14,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"יש עתיד",11,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"שס",11,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"התנועה",10,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"יהדות התורה",5,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"חדש",4,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"מרצ",4,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"רעמ תעל",4,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"בלד",3,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"קדימה",2,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"רשימות שוליים",2,2013
2013-01-03,"ישראל היום","הגל החדש","מדגם",500,"עוצמה לישראל",0,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"הליכוד ישראל ביתנו",34,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"העבודה",17,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"הבית היהודי",14,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"שס",11,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"התנועה",10,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"יש עתיד",10,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"יהדות התורה",6,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"בלד",4,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"חדש",4,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"מרצ",4,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"רעמ תעל",4,2013
2013-01-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"עוצמה לישראל",2,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"הליכוד ישראל ביתנו",34,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"העבודה",18,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"הבית היהודי",15,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"שס",11,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"התנועה",10,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"יש עתיד",10,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"יהדות התורה",6,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"חדש",4,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"מרצ",4,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"רעמ תעל",4,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"בלד",2,2013
2013-01-01,"וואלה","טלסקר","מדגם",500,"קדימה",2,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"הליכוד ישראל ביתנו",33,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"העבודה",17,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"הבית היהודי",13,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"התנועה",11,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"יש עתיד",11,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"שס",11,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"יהדות התורה",6,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"מרצ",5,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"חדש",4,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"רעמ תעל",4,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"בלד",3,2013
2013-01-01,"ערוץ 2","מינה צמח","מדגם",800,"עוצמה לישראל",2,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"הליכוד ישראל ביתנו",34,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"העבודה",16,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"הבית היהודי",14,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"שס",11,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"התנועה",10,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"יש עתיד",9,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"יהדות התורה",6,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"בלד",4,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"חדש",4,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"מרצ",4,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"רעמ תעל",4,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"עוצמה לישראל",2,2013
2012-12-31,"הארץ","קמיל פוקס","מדגם טלפון+פלאפון",666,"קדימה",2,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"הליכוד ישראל ביתנו",33,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"העבודה",17,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"הבית היהודי",12,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"התנועה",11,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"יש עתיד",11,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"שס",11,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"יהדות התורה",6,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"חדש",4,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"מרצ",4,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"רעמ תעל",4,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"בלד",3,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"עוצמה לישראל",2,2013
2012-12-28,"ידיעות אחרונות","מינה צמח","מדגם",1250,"רשימות שוליים",2,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"הליכוד ישראל ביתנו",37,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"העבודה",18,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"הבית היהודי",13,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"שס",11,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"התנועה",9,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"יש עתיד",8,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"יהדות התורה",6,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"חדש",4,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"מרצ",4,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"בלד",3,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"רעמ תעל",3,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"קדימה",2,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"עוצמה לישראל",1,2013
2012-12-28,"מעריב","מאגר מוחות","מדגם",569,"רשימות שוליים",1,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"הליכוד ישראל ביתנו",34,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"העבודה",18,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"הבית היהודי",14,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"שס",11,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"התנועה",10,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"יש עתיד",10,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"יהדות התורה",6,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"בלד",4,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"חדש",4,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"מרצ",4,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"רעמ תעל",3,2013
2012-12-27,"גלובס","רפי סמית","מדגם טלפון+פלאפון",500,"רשימות שוליים",2,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"הליכוד ישראל ביתנו",34,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"העבודה",18,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"הבית היהודי",14,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"יש עתיד",10,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"שס",10,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"התנועה",8,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"יהדות התורה",6,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"חדש",4,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"מרצ",4,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"רעמ תעל",4,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"בלד",3,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"עוצמה לישראל",3,2013
2012-12-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",603,"רשימות שוליים",2,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"הליכוד ישראל ביתנו",34,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"העבודה",16,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"הבית היהודי",15,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"שס",13,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"התנועה",11,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"יש עתיד",9,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"יהדות התורה",6,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"מרצ",5,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"חדש",4,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"רעמ תעל",4,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"בלד",3,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"עוצמה לישראל",0,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"קדימה",0,2013
2012-12-27,"רשת ב","מדגם - מנו גבע","מדגם",500,"רשימות שוליים",0,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"הליכוד ישראל ביתנו",35,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"העבודה",18,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"הבית היהודי",15,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"התנועה",11,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"יש עתיד",10,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"שס",10,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"יהדות התורה",6,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"חדש",4,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"מרצ",4,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"רעמ תעל",4,2013
2012-12-26,"וואלה","טלסקר","מדגם",500,"בלד",3,2013
2012-12-25,"ערוץ 7","גיאוקרטוגרפיה","מדגם",600,"הליכוד ישראל ביתנו",36,2013
2012-12-25,"ערוץ 7","גיאוקרטוגרפיה","מדגם",600,"העבודה",14,2013
2012-12-25,"ערוץ 7","גיאוקרטוגרפיה","מדגם",600,"הבית היהודי",12,2013
2012-12-25,"ערוץ 7","גיאוקרטוגרפיה","מדגם",600,"שס",12,2013
