"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election","Mandate.Group","Results","Party.En","Attribute","Attribute.En","Origin","Ideology","Ideology.En","Ideology.Group","Ideology.Group.En","Publisher.En","Pollster.En","Error","Error.abs","week","month","year","Partyid","Pollsterid","Publisherid","Election.Date","DaysLeft","Sample.Error","Mandates.lb","Mandates.ub"
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",14,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",6,6,"4","03","2014",4,12,15,2015-03-17,362,0.0447213595499958,13,14
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"יש עתיד",12,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Maariv - Weekend","Panel Politics",0,0,"4","03","2014",14,12,15,2015-03-17,362,0.0447213595499958,11,12
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Maariv - Weekend","Panel Politics",-1,1,"4","03","2014",14,12,15,2015-03-17,362,0.0447213595499958,10,11
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"מרצ",11,2015,"(10,15]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",6,6,"4","03","2014",19,12,15,2015-03-17,362,0.0447213595499958,10,11
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",11,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",-2,2,"4","03","2014",26,12,15,2015-03-17,362,0.0447213595499958,10,11
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",5,5,"4","03","2014",19,12,15,2015-03-17,362,0.0447213595499958,9,10
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",1,1,"4","03","2014",12,12,15,2015-03-17,362,0.0447213595499958,6,7
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",0,0,"4","03","2014",29,12,15,2015-03-17,362,0.0447213595499958,6,7
2014-03-20,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",4,2015,"(1,5]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",-9,9,"4","03","2014",26,12,15,2015-03-17,362,0.0447213595499958,3,4
2014-03-15,"גלובס","רפי סמית","מדגם",500,"הליכוד",35,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Globes","Raffi Smit",8,8,"6","03","2014",5,15,6,2015-03-17,367,0.0447213595499958,33,36
2014-03-15,"גלובס","רפי סמית","מדגם",500,"המחנה הציוני",20,2015,"(15,20]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Globes","Raffi Smit",-7,7,"6","03","2014",7,15,6,2015-03-17,367,0.0447213595499958,19,20
2014-03-15,"גלובס","רפי סמית","מדגם",500,"יש עתיד",15,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Globes","Raffi Smit",3,3,"6","03","2014",14,15,6,2015-03-17,367,0.0447213595499958,14,15
2014-03-15,"גלובס","רפי סמית","מדגם",500,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Globes","Raffi Smit",5,5,"6","03","2014",4,15,6,2015-03-17,367,0.0447213595499958,12,13
2014-03-15,"גלובס","רפי סמית","מדגם",500,"רשימה משותפת ערבית",11,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Globes","Raffi Smit",-2,2,"6","03","2014",26,15,6,2015-03-17,367,0.0447213595499958,10,11
2014-03-15,"גלובס","רפי סמית","מדגם",500,"שס",10,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Globes","Raffi Smit",3,3,"6","03","2014",29,15,6,2015-03-17,367,0.0447213595499958,9,10
2014-03-15,"גלובס","רפי סמית","מדגם",500,"מרצ",9,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Globes","Raffi Smit",4,4,"6","03","2014",19,15,6,2015-03-17,367,0.0447213595499958,8,9
2014-03-15,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Globes","Raffi Smit",1,1,"6","03","2014",12,15,6,2015-03-17,367,0.0447213595499958,6,7
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",30,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Knesset Channel","Panel Politics",3,3,"5","03","2014",5,12,22,2015-03-17,375,0.0447213595499958,28,31
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",25,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Knesset Channel","Panel Politics",-2,2,"5","03","2014",7,12,22,2015-03-17,375,0.0447213595499958,23,26
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",15,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Knesset Channel","Panel Politics",7,7,"5","03","2014",4,12,22,2015-03-17,375,0.0447213595499958,14,15
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",12,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",0,0,"5","03","2014",14,12,22,2015-03-17,375,0.0447213595499958,11,12
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",11,2015,"(10,15]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",6,6,"5","03","2014",19,12,22,2015-03-17,375,0.0447213595499958,10,11
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015,"(5,10]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",-3,3,"5","03","2014",26,12,22,2015-03-17,375,0.0447213595499958,9,10
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",8,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Knesset Channel","Panel Politics",1,1,"5","03","2014",29,12,22,2015-03-17,375,0.0447213595499958,7,8
2014-03-07,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"5","03","2014",12,12,22,2015-03-17,375,0.0447213595499958,5,6
2014-02-27,"גלובס","רפי סמית","מדגם",500,"הליכוד",35,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Globes","Raffi Smit",8,8,"4","02","2014",5,15,6,2015-03-17,383,0.0447213595499958,33,36
2014-02-27,"גלובס","רפי סמית","מדגם",500,"המחנה הציוני",21,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Globes","Raffi Smit",-6,6,"4","02","2014",7,15,6,2015-03-17,383,0.0447213595499958,20,21
2014-02-27,"גלובס","רפי סמית","מדגם",500,"יש עתיד",14,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Globes","Raffi Smit",2,2,"4","02","2014",14,15,6,2015-03-17,383,0.0447213595499958,13,14
2014-02-27,"גלובס","רפי סמית","מדגם",500,"הבית היהודי",12,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Globes","Raffi Smit",4,4,"4","02","2014",4,15,6,2015-03-17,383,0.0447213595499958,11,12
2014-02-27,"גלובס","רפי סמית","מדגם",500,"רשימה משותפת ערבית",11,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Globes","Raffi Smit",-2,2,"4","02","2014",26,15,6,2015-03-17,383,0.0447213595499958,10,11
2014-02-27,"גלובס","רפי סמית","מדגם",500,"שס",11,2015,"(10,15]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Globes","Raffi Smit",4,4,"4","02","2014",29,15,6,2015-03-17,383,0.0447213595499958,10,11
2014-02-27,"גלובס","רפי סמית","מדגם",500,"מרצ",9,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Globes","Raffi Smit",4,4,"4","02","2014",19,15,6,2015-03-17,383,0.0447213595499958,8,9
2014-02-27,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Globes","Raffi Smit",1,1,"4","02","2014",12,15,6,2015-03-17,383,0.0447213595499958,6,7
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",32,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Knesset Channel","Panel Politics",5,5,"4","02","2014",5,12,22,2015-03-17,383,0.0447213595499958,30,33
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",25,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Knesset Channel","Panel Politics",-2,2,"4","02","2014",7,12,22,2015-03-17,383,0.0447213595499958,23,26
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Knesset Channel","Panel Politics",5,5,"4","02","2014",4,12,22,2015-03-17,383,0.0447213595499958,12,13
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",13,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",1,1,"4","02","2014",14,12,22,2015-03-17,383,0.0447213595499958,12,13
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",11,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",-2,2,"4","02","2014",26,12,22,2015-03-17,383,0.0447213595499958,10,11
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",5,5,"4","02","2014",19,12,22,2015-03-17,383,0.0447213595499958,9,10
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"4","02","2014",29,12,22,2015-03-17,383,0.0447213595499958,6,7
2014-02-27,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"4","02","2014",12,12,22,2015-03-17,383,0.0447213595499958,5,6
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"הליכוד",33,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Haretz","Camille Fuchs",6,6,"2","02","2014",5,14,8,2015-03-17,385,0.0432742322407915,31,34
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"המחנה הציוני",21,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Haretz","Camille Fuchs",-6,6,"2","02","2014",7,14,8,2015-03-17,385,0.0432742322407915,20,21
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"יש עתיד",14,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Haretz","Camille Fuchs",2,2,"2","02","2014",14,14,8,2015-03-17,385,0.0432742322407915,13,14
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"הבית היהודי",12,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Haretz","Camille Fuchs",4,4,"2","02","2014",4,14,8,2015-03-17,385,0.0432742322407915,11,12
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",-1,1,"2","02","2014",26,14,8,2015-03-17,385,0.0432742322407915,11,12
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"מרצ",10,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",5,5,"2","02","2014",19,14,8,2015-03-17,385,0.0432742322407915,9,10
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"שס",10,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Haretz","Camille Fuchs",3,3,"2","02","2014",29,14,8,2015-03-17,385,0.0432742322407915,9,10
2014-02-25,"הארץ","קמיל פוקס","מדגם",534,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Haretz","Camille Fuchs",0,0,"2","02","2014",12,14,8,2015-03-17,385,0.0432742322407915,5,6
2014-02-11,"וואלה","טלסקר","מדגם",500,"הליכוד",35,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Walla","Teleseker",8,8,"2","02","2014",5,4,9,2015-03-17,399,0.0447213595499958,33,36
2014-02-11,"וואלה","טלסקר","מדגם",500,"הליכוד",28,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Walla","Teleseker",1,1,"2","02","2014",5,4,9,2015-03-17,399,0.0447213595499958,26,29
2014-02-11,"וואלה","טלסקר","מדגם",500,"המחנה הציוני",21,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Walla","Teleseker",-6,6,"2","02","2014",7,4,9,2015-03-17,399,0.0447213595499958,20,21
2014-02-11,"וואלה","טלסקר","מדגם",500,"יש עתיד",15,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Walla","Teleseker",3,3,"2","02","2014",14,4,9,2015-03-17,399,0.0447213595499958,14,15
2014-02-11,"וואלה","טלסקר","מדגם",500,"הבית היהודי",14,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Walla","Teleseker",6,6,"2","02","2014",4,4,9,2015-03-17,399,0.0447213595499958,13,14
2014-02-11,"וואלה","טלסקר","מדגם",500,"יש עתיד",14,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Walla","Teleseker",2,2,"2","02","2014",14,4,9,2015-03-17,399,0.0447213595499958,13,14
2014-02-11,"וואלה","טלסקר","מדגם",500,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Walla","Teleseker",5,5,"2","02","2014",4,4,9,2015-03-17,399,0.0447213595499958,12,13
2014-02-11,"וואלה","טלסקר","מדגם",500,"ישראל ביתנו",11,2015,"(10,15]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Walla","Teleseker",6,6,"2","02","2014",15,4,9,2015-03-17,399,0.0447213595499958,10,11
2014-02-11,"וואלה","טלסקר","מדגם",500,"רשימה משותפת ערבית",11,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Walla","Teleseker",-2,2,"2","02","2014",26,4,9,2015-03-17,399,0.0447213595499958,10,11
2014-02-11,"וואלה","טלסקר","מדגם",500,"שס",11,2015,"(10,15]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Walla","Teleseker",4,4,"2","02","2014",29,4,9,2015-03-17,399,0.0447213595499958,10,11
2014-02-11,"וואלה","טלסקר","מדגם",500,"שס",10,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Walla","Teleseker",3,3,"2","02","2014",29,4,9,2015-03-17,399,0.0447213595499958,9,10
2014-02-11,"וואלה","טלסקר","מדגם",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Walla","Teleseker",1,1,"2","02","2014",12,4,9,2015-03-17,399,0.0447213595499958,6,7
2014-02-11,"וואלה","טלסקר","מדגם",500,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Walla","Teleseker",0,0,"2","02","2014",12,4,9,2015-03-17,399,0.0447213595499958,5,6
2014-02-11,"וואלה","טלסקר","מדגם",500,"מרצ",6,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Walla","Teleseker",1,1,"2","02","2014",19,4,9,2015-03-17,399,0.0447213595499958,5,6
2014-02-06,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",32,2015,"(30,50]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Knesset Channel","Panel Politics",5,5,"4","02","2014",5,12,22,2015-03-17,404,0.0447213595499958,30,33
